fg_made,kick_distance,down,ydstogo,qtr,game_seconds_remaining,score_differential,home,indoor,temp,wind,precipitation,grass
1,27,4,9,3,1200,-16,1,0,60,10,0,1
1,48,4,6,4,186,13,0,0,60,10,0,1
1,22,4,1,1,3051,0,0,1,70,0,0,0
1,36,4,13,3,945,3,0,1,70,0,0,0
1,43,1,10,4,3,-1,0,1,70,0,0,0
1,40,4,3,1,3119,-7,0,0,66,6,0,0
1,27,4,9,2,2444,-4,0,0,66,6,0,0
1,29,4,3,2,1964,6,0,0,66,6,0,0
1,36,1,10,2,1804,9,0,0,66,6,0,0
1,41,4,13,3,970,-2,0,0,66,6,0,0
1,47,4,2,2,2058,14,1,0,70,2,0,1
0,37,4,2,3,1303,-17,0,0,70,2,0,1
1,35,4,12,3,1196,-17,0,0,70,2,0,1
1,50,4,3,4,269,7,1,0,70,2,0,1
1,42,4,6,1,3406,0,0,1,70,0,1,0
0,48,4,3,2,2600,5,0,1,70,0,1,0
1,41,4,4,2,1863,-5,1,1,70,0,1,0
1,36,4,8,3,1583,2,0,1,70,0,1,0
1,41,4,3,3,1397,5,0,1,70,0,1,0
1,46,4,4,3,940,2,0,1,70,0,1,0
1,49,4,6,4,120,3,1,1,70,0,1,0
1,35,4,17,1,3281,0,1,0,65,5,0,1
1,26,4,7,1,2975,3,1,0,65,5,0,1
1,44,4,5,4,260,9,1,0,65,5,0,1
1,22,4,1,2,1817,-14,1,1,70,0,0,0
1,46,4,6,1,3439,0,0,0,65,11,0,0
1,51,4,3,2,2059,-10,1,0,65,11,0,0
0,34,4,16,3,978,14,0,0,65,11,0,0
1,43,4,2,5,409,0,0,0,65,11,0,0
1,40,4,7,2,1808,7,1,0,66,8,0,1
1,51,4,4,4,364,4,0,0,66,8,0,1
1,45,4,4,1,3496,0,0,0,61,10,0,0
0,44,4,19,2,1826,3,0,0,61,10,0,0
1,31,1,10,2,1802,3,0,0,61,10,0,0
1,50,4,17,3,1271,6,0,0,61,10,0,0
1,23,4,5,3,1188,-9,1,0,61,10,0,0
1,31,4,3,4,260,6,0,0,61,10,0,0
1,30,4,4,1,3390,0,0,0,69,13,0,1
1,31,4,13,2,1902,4,1,0,69,13,0,1
1,50,4,4,2,1805,-7,0,0,69,13,0,1
1,33,4,8,3,1449,4,1,0,69,13,0,1
1,34,4,8,4,587,7,1,0,69,13,0,1
1,51,4,7,4,446,-10,0,0,69,13,0,1
1,50,4,1,4,120,7,1,0,69,13,0,1
1,50,4,5,2,2604,-14,0,0,59,7,0,1
1,30,4,12,2,2148,-11,0,0,59,7,0,1
1,35,4,12,1,3298,0,1,0,59,7,0,0
1,28,4,8,3,1591,-10,0,0,59,7,0,0
1,54,4,15,3,1002,0,1,0,59,7,0,0
1,23,4,5,4,517,3,1,0,59,7,0,0
1,39,4,7,4,149,1,0,0,59,7,0,0
1,40,3,4,2,1806,7,1,0,63,10,0,1
1,52,4,16,3,1589,10,1,0,63,10,0,1
0,51,4,3,2,2546,0,0,0,63,7,0,1
1,33,4,11,4,133,7,1,0,63,7,0,1
1,38,4,1,1,3096,-7,1,0,82,3,0,1
1,27,4,9,4,652,-4,1,0,82,3,0,1
1,24,4,4,4,158,8,0,0,82,3,0,1
1,25,4,6,1,2909,0,1,0,62,10,0,0
1,46,4,4,2,2532,-3,0,0,62,10,0,0
1,33,4,7,2,2128,0,0,0,62,10,0,0
1,48,4,1,2,1849,3,0,0,62,10,0,0
1,39,1,10,2,1805,-6,1,0,62,10,0,0
1,32,4,14,4,732,10,0,0,62,10,0,0
1,42,4,1,2,2606,7,0,1,70,0,1,1
1,20,4,2,2,2304,-10,1,1,70,0,1,1
1,35,4,8,2,1853,-14,1,1,70,0,1,1
1,38,4,1,1,3021,0,0,0,51,4,0,0
1,31,4,1,3,1171,-3,1,0,51,4,0,0
1,29,4,11,4,686,0,1,0,51,4,0,0
1,25,4,3,4,141,-10,0,0,51,4,0,0
1,20,4,2,1,2802,-7,0,1,70,0,0,0
1,32,4,7,2,1801,-11,0,1,70,0,0,0
1,33,4,2,3,1508,-8,0,1,70,0,0,0
0,49,4,11,4,888,-5,0,1,70,0,0,0
1,30,4,6,4,640,5,1,1,70,0,0,0
1,46,4,2,1,2709,-7,0,0,57,14,0,1
1,34,4,7,2,2404,4,1,0,57,14,0,1
1,38,4,4,2,1813,-7,0,0,57,14,0,1
1,28,4,9,3,1081,4,1,0,57,14,0,1
1,32,4,7,4,788,-7,0,0,57,14,0,1
1,38,4,5,4,603,4,1,0,57,14,0,1
1,42,2,10,4,3,0,1,0,57,14,0,1
0,51,4,12,2,2155,-7,1,0,87,5,0,1
1,39,4,11,2,1999,7,0,0,87,5,0,1
1,20,4,2,4,860,-4,0,0,87,5,0,1
1,31,4,5,4,36,-1,0,0,87,5,0,1
1,38,4,12,1,3393,0,1,0,61,13,0,1
1,47,4,5,1,3128,-3,0,0,61,13,0,1
0,34,4,3,3,1478,-7,0,0,61,13,0,1
1,49,4,7,4,524,-7,0,0,61,13,0,1
1,36,4,8,2,2507,0,1,1,70,0,0,0
0,47,4,12,2,2242,-3,0,1,70,0,0,0
0,34,4,8,2,1950,3,1,1,70,0,0,0
1,48,4,5,3,1122,4,0,1,70,0,0,0
1,54,1,10,4,4,0,0,1,70,0,0,0
1,46,4,7,2,2115,-14,0,0,46,8,1,1
1,26,4,8,2,1806,11,1,0,46,8,1,1
0,52,4,17,3,1561,14,1,0,46,8,1,1
1,44,4,12,3,1207,-14,0,0,46,8,1,1
1,38,4,7,2,2001,0,0,0,60,13,0,1
0,60,4,1,2,1814,-3,1,0,60,13,0,1
1,31,4,13,4,900,-10,1,0,60,13,0,1
1,27,4,9,1,2951,-7,1,0,64.49023881841751,8.39972341168065,0,0
1,31,4,13,3,947,-19,0,0,64.49023881841751,8.39972341168065,0,0
1,52,4,5,4,784,16,1,0,64.49023881841751,8.39972341168065,0,0
1,42,4,13,4,362,6,1,0,64.49023881841751,8.39972341168065,0,0
1,47,4,10,4,17,-9,0,0,64.49023881841751,8.39972341168065,0,0
1,48,4,15,1,3197,0,0,0,70,15,0,1
1,21,4,3,3,1467,-4,0,0,70,15,0,1
1,22,4,4,3,1270,1,1,0,70,15,0,1
1,47,4,1,3,1166,-4,0,0,70,15,0,1
1,35,4,3,1,3027,0,1,0,57,4,0,0
0,53,4,8,2,2191,-3,0,0,57,4,0,0
1,23,4,2,4,739,10,1,0,57,4,0,0
1,36,4,10,4,667,13,1,0,57,4,0,0
1,37,4,4,2,2475,-7,1,0,63,11,0,0
1,37,4,8,3,994,3,1,0,63,11,0,0
1,39,4,3,4,782,-6,0,0,63,11,0,0
1,44,4,10,4,19,-3,0,0,63,11,0,0
1,42,4,11,5,312,0,1,0,63,11,0,0
1,30,4,3,2,2094,-14,1,0,73,12,1,1
1,20,4,1,3,1312,11,0,0,73,12,1,1
1,23,4,5,3,1137,-14,1,0,73,12,1,1
1,49,4,12,2,2048,-14,1,1,70,0,0,1
1,51,3,25,2,1810,4,0,1,70,0,0,1
1,52,4,9,3,1613,-7,1,1,70,0,0,1
1,22,4,4,4,885,-18,1,1,70,0,0,1
1,42,4,1,4,626,15,0,1,70,0,0,1
1,44,4,5,1,3025,0,0,0,68,3,0,1
1,31,4,13,4,747,-24,1,0,68,3,0,1
1,37,4,7,2,2655,5,1,0,68,4,0,1
1,28,4,10,2,2128,-8,0,0,68,4,0,1
1,31,4,13,3,1309,12,1,0,68,4,0,1
1,50,4,2,4,697,15,1,0,68,4,0,1
1,42,4,7,4,553,-18,0,0,68,4,0,1
1,23,4,5,2,2263,7,1,1,70,0,0,0
1,36,4,17,2,1803,-17,0,1,70,0,0,0
1,41,4,23,4,304,-14,0,1,70,0,0,0
1,35,4,6,4,120,-11,0,1,70,0,0,0
1,24,4,5,1,2907,0,0,1,70,0,0,1
1,30,4,4,2,2267,-4,0,1,70,0,0,1
1,39,4,9,3,1331,15,1,1,70,0,0,1
1,38,4,16,4,524,18,1,1,70,0,0,1
0,47,4,17,1,3506,0,1,1,70,0,0,0
0,50,4,8,1,3288,0,0,1,70,0,0,0
0,38,4,11,2,2696,7,1,1,70,0,0,0
1,37,4,3,2,2078,0,0,1,70,0,0,0
1,47,4,8,1,2789,-7,1,0,70,5,0,1
1,48,4,9,2,2049,-11,1,0,70,5,0,1
1,29,4,5,4,379,22,0,0,70,5,0,1
1,42,4,2,1,3386,0,1,0,52,4,0,1
1,35,4,11,1,2991,3,1,0,52,4,0,1
0,52,4,3,2,2021,13,1,0,52,4,0,1
1,44,4,10,2,1815,-13,0,0,52,4,0,1
1,40,4,1,4,22,3,1,0,52,4,0,1
1,53,4,2,2,2144,-7,0,1,70,0,0,0
1,53,4,10,3,1087,3,0,1,70,0,0,0
1,20,4,2,4,796,-6,1,1,70,0,0,0
1,44,4,5,4,67,3,0,1,70,0,0,0
1,30,4,11,2,2433,0,0,1,70,0,0,0
1,36,4,7,2,2112,-3,1,1,70,0,0,0
1,20,4,2,4,372,21,0,1,70,0,0,0
1,45,4,9,4,177,17,0,1,70,0,0,0
1,34,4,3,2,2027,-14,1,0,53,13,0,0
1,52,4,5,2,1835,11,0,0,53,13,0,0
0,46,4,11,3,1518,14,0,0,53,13,0,0
1,48,4,10,3,913,0,1,0,53,13,0,0
0,39,4,9,4,171,-10,0,0,53,13,0,0
1,40,4,10,1,3155,0,0,0,56,13,0,1
1,44,4,3,1,2884,3,0,0,56,13,0,1
1,33,4,15,2,2425,6,0,0,56,13,0,1
1,46,4,9,2,1949,9,0,0,56,13,0,1
1,27,4,2,4,747,12,0,0,56,13,0,1
1,45,4,7,2,2354,-14,0,0,57,3,0,0
1,47,4,7,2,1873,-18,0,0,57,3,0,0
1,50,4,17,3,1193,-29,0,0,57,3,0,0
1,47,4,2,2,2660,-14,0,0,56,17,0,1
0,34,4,1,2,1813,-18,0,0,56,17,0,1
0,32,4,9,3,1254,-18,0,0,56,17,0,1
1,33,4,6,1,2983,0,1,1,70,0,0,0
1,28,4,2,3,1145,-4,1,1,70,0,0,0
1,27,4,9,4,776,-8,1,1,70,0,0,0
0,50,4,7,4,513,-5,1,1,70,0,0,0
1,38,4,4,2,1815,-28,1,0,60,13,1,1
1,19,4,1,4,678,7,1,0,69,8,0,1
1,28,4,10,2,2653,-7,0,0,62,12,0,1
1,55,4,6,3,1624,4,1,0,62,12,0,1
1,20,4,2,4,77,21,1,0,62,12,0,1
1,51,4,15,1,2918,-7,0,0,46,9,0,1
1,22,4,4,4,17,3,1,0,46,9,0,1
1,30,4,11,1,3448,0,1,0,49,14,0,1
1,24,2,6,2,1802,4,0,0,49,14,0,1
1,23,4,5,3,1428,0,1,0,49,14,0,1
1,27,4,8,4,53,4,0,0,49,14,0,1
0,34,4,1,1,2878,0,1,0,79,8,0,1
1,31,4,8,2,2521,0,0,0,79,8,0,1
1,36,4,3,2,1811,4,1,0,79,8,0,1
1,54,4,4,4,89,0,0,0,79,8,0,1
1,44,4,4,4,16,-3,1,0,79,8,0,1
0,42,4,4,1,3433,-7,0,1,70,0,0,1
0,49,4,18,2,2293,14,1,1,70,0,0,1
1,30,4,12,2,2013,-14,0,1,70,0,0,1
1,35,4,10,3,1617,-18,0,1,70,0,0,1
1,43,4,13,3,1171,15,1,1,70,0,0,1
0,43,4,3,4,636,12,1,1,70,0,0,1
0,55,2,10,4,5,-3,1,1,70,0,0,1
1,27,4,1,2,2254,-7,0,0,36,7,0,0
1,26,4,8,2,1910,4,1,0,36,7,0,0
1,41,4,5,3,1142,0,0,0,36,7,0,0
1,30,4,9,3,923,-3,1,0,36,7,0,0
1,39,4,1,4,138,7,0,0,36,7,0,0
1,41,4,7,1,3116,0,1,1,70,0,0,0
1,23,4,4,1,2831,-3,0,1,70,0,0,0
1,44,4,24,2,2201,0,1,1,70,0,0,0
0,43,4,7,1,3324,0,0,0,48,14,0,0
1,39,4,10,1,3044,0,1,0,48,14,0,0
1,21,4,3,2,2407,-4,1,0,48,14,0,0
1,47,4,4,3,1622,6,1,0,48,14,0,0
1,55,4,25,3,1010,-9,0,0,48,14,0,0
1,45,4,6,4,721,6,1,0,48,14,0,0
1,43,4,7,4,191,-9,0,0,48,14,0,0
1,24,4,6,1,2826,-7,1,0,62,6,0,1
1,53,4,1,2,1808,-18,1,0,62,6,0,1
1,30,4,5,2,2261,-14,0,0,44,6,0,0
1,20,4,3,2,2077,11,1,0,44,6,0,0
1,32,4,12,3,1062,0,1,0,44,6,0,0
0,25,4,3,1,2854,0,1,0,57,20,0,1
0,59,1,10,2,1805,-7,1,0,57,20,0,1
1,47,4,2,4,426,7,1,0,57,20,0,1
1,19,4,1,4,7,-3,0,0,57,20,0,1
1,33,4,8,3,1493,14,0,0,48,4,0,0
1,36,4,3,4,891,-10,1,0,48,4,0,0
1,27,2,9,5,496,0,1,0,48,4,0,0
0,44,4,10,2,1830,0,1,1,70,0,0,0
1,20,4,1,1,3079,0,0,0,46,21,0,1
1,36,4,18,2,2332,-3,1,0,46,21,0,1
1,37,4,15,4,485,14,1,0,46,21,0,1
1,23,4,4,4,278,17,1,0,46,21,0,1
1,53,4,3,1,3351,0,1,0,62,6,0,1
1,43,4,5,2,2618,3,1,0,62,6,0,1
1,25,4,6,2,2180,6,1,0,62,6,0,1
0,48,4,3,3,1126,-2,0,0,62,6,0,1
1,53,4,13,4,610,-2,0,0,62,6,0,1
1,36,4,1,1,2983,7,1,0,60,17,0,0
0,42,4,8,2,2642,-10,0,0,60,17,0,0
1,32,4,11,3,1540,-17,0,0,60,17,0,0
1,46,4,8,5,334,0,1,0,60,17,0,0
1,37,4,6,1,3199,0,0,1,70,0,0,0
0,37,4,10,3,1292,18,1,1,70,0,0,0
1,26,4,1,2,2700,-7,1,0,78,6,0,1
1,40,4,8,2,2349,-4,1,0,78,6,0,1
0,37,4,11,2,1903,-8,1,0,78,6,0,1
1,25,4,3,3,1350,-7,1,0,47,6,0,1
1,32,4,14,4,562,-4,1,0,47,6,0,1
0,45,4,20,4,385,1,0,0,47,6,0,1
1,48,4,11,2,2196,0,0,1,70,0,0,1
0,40,4,10,2,1804,3,0,1,70,0,0,1
1,35,4,1,3,1271,-3,1,1,70,0,0,1
1,21,4,3,3,906,0,1,1,70,0,0,1
1,32,4,13,1,3095,7,0,0,62,6,0,1
1,44,4,3,2,2452,10,0,0,62,6,0,1
1,39,4,15,3,1220,-13,1,0,62,6,0,1
1,37,4,3,4,780,-10,1,0,62,6,0,1
1,24,4,4,1,3031,7,1,0,73,5,0,1
1,35,4,1,2,2344,12,1,0,73,5,0,1
1,40,4,3,3,1382,-8,0,0,73,5,0,1
1,30,4,12,3,914,1,0,0,73,5,0,1
1,33,4,4,1,2905,0,0,0,49,14,0,0
1,24,4,6,3,1320,3,0,0,49,14,0,0
1,23,4,5,4,488,1,1,0,49,14,0,0
0,53,4,14,1,3088,0,1,0,45,12,0,1
0,39,4,4,2,2260,7,0,0,45,12,0,1
0,42,4,1,2,1978,-7,1,0,45,12,0,1
1,25,4,7,2,1879,7,0,0,45,12,0,1
1,26,4,8,2,1805,-10,1,0,45,12,0,1
1,41,4,7,3,1353,14,0,0,45,12,0,1
1,35,4,2,4,744,-17,1,0,45,12,0,1
1,39,4,7,1,3157,0,0,1,70,0,0,0
1,43,4,6,2,2518,3,0,1,70,0,0,0
1,53,4,11,2,2197,-6,1,1,70,0,0,0
1,44,4,7,2,1916,10,0,1,70,0,0,0
1,53,4,11,3,1375,20,0,1,70,0,0,0
1,32,4,1,3,1219,35,0,1,70,0,0,0
1,20,4,1,1,3201,0,0,1,70,0,0,0
1,40,4,9,3,1467,10,0,1,70,0,0,0
1,39,4,6,4,597,1,1,1,70,0,0,0
1,40,4,8,4,220,4,1,1,70,0,0,0
0,60,1,10,2,1805,0,1,0,76,8,1,1
1,21,4,3,3,1537,0,0,0,76,8,1,1
1,32,4,13,4,427,10,0,0,76,8,1,1
1,30,4,3,1,2811,0,1,0,79,6,0,1
1,46,4,14,2,2534,-3,0,0,79,6,0,1
1,49,4,6,2,1861,-21,0,0,79,6,0,1
0,55,3,1,2,1804,18,1,0,79,6,0,1
1,46,4,17,4,443,25,1,0,79,6,0,1
1,52,4,7,1,2996,7,0,0,68,17,1,1
1,20,4,2,2,2335,-10,1,0,68,17,1,1
1,46,2,20,2,1803,-7,1,0,68,17,1,1
1,21,4,3,4,7,-3,0,0,68,17,1,1
1,38,3,8,5,526,0,1,0,68,17,1,1
1,20,4,1,1,2953,0,0,0,62,7,0,0
1,28,4,6,1,2888,3,0,0,62,7,0,0
1,41,4,1,2,1806,15,1,0,62,7,0,0
1,38,4,9,4,489,18,1,0,62,7,0,0
1,35,4,8,2,2650,-14,0,0,60,12,1,1
1,25,4,6,2,2434,11,1,0,60,12,1,1
1,34,4,14,2,2244,7,1,0,60,12,1,1
1,19,4,1,2,1807,4,0,0,60,12,1,1
1,21,4,3,3,1217,-7,1,0,60,12,1,1
1,40,4,1,2,2652,7,1,0,59,2,0,0
1,24,4,4,2,2428,-10,0,0,59,2,0,0
1,57,2,10,2,1805,-7,0,0,59,2,0,0
1,28,4,5,3,1509,4,1,0,59,2,0,0
1,48,4,5,2,2491,-14,0,0,44,3,0,1
1,25,4,4,2,1955,11,1,0,44,3,0,1
1,30,4,8,2,1802,-14,0,0,44,3,0,1
1,50,4,5,3,992,3,0,0,44,3,0,1
1,38,4,10,4,704,-6,1,0,44,3,0,1
1,54,4,9,1,3458,0,1,0,43,6,0,1
1,20,4,1,2,1978,-10,0,0,43,6,0,1
0,52,4,4,2,1837,7,1,0,43,6,0,1
1,36,4,1,4,430,14,1,0,43,6,0,1
1,50,4,22,1,3390,0,1,0,50,14,0,0
1,32,4,9,1,2984,-3,0,0,50,14,0,0
1,45,4,15,2,1852,-7,0,0,50,14,0,0
1,26,4,3,4,614,25,1,0,50,14,0,0
1,43,4,10,2,2106,7,1,0,59,8,0,1
1,42,4,8,2,1873,-10,0,0,59,8,0,1
1,26,4,1,4,396,0,0,0,59,8,0,1
0,48,4,8,1,3056,0,0,0,62,14,0,0
1,40,4,3,2,2564,0,1,0,62,14,0,0
1,42,4,7,2,1879,17,1,0,62,14,0,0
1,43,4,4,4,247,20,1,0,62,14,0,0
1,51,4,5,2,1845,0,1,1,70,0,0,1
0,54,4,2,3,1128,4,0,1,70,0,0,1
1,26,4,8,4,736,-11,1,1,70,0,0,1
1,30,4,9,4,485,-8,1,1,70,0,0,1
1,22,4,4,1,3258,0,1,0,81,12,0,1
1,27,4,9,2,1859,-3,0,0,81,12,0,1
1,50,4,7,3,1145,-7,0,0,81,12,0,1
1,29,4,5,4,892,-4,0,0,81,12,0,1
1,37,4,4,4,519,1,1,0,81,12,0,1
1,55,4,2,2,2019,0,0,1,70,0,0,0
1,29,4,9,4,807,3,0,1,70,0,0,0
1,21,4,3,4,473,-6,1,1,70,0,0,0
1,42,4,18,4,131,-3,1,1,70,0,0,0
1,31,1,10,4,3,0,1,1,70,0,0,0
1,24,4,2,2,2035,14,1,0,64,7,0,1
0,35,4,7,1,3352,0,0,0,82,13,0,1
1,52,4,15,1,3122,0,0,0,82,13,0,1
1,32,4,2,2,2557,4,1,0,82,13,0,1
1,47,4,3,2,1938,7,1,0,82,13,0,1
1,23,4,4,2,1864,10,1,0,82,13,0,1
1,46,1,10,2,1801,-13,0,0,82,13,0,1
0,53,4,3,4,447,3,1,0,82,13,0,1
1,29,4,7,2,1875,7,1,1,70,0,0,0
1,40,4,17,3,1145,10,1,1,70,0,0,0
1,21,4,3,2,2569,-7,1,0,25,6,0,0
1,23,4,5,2,2124,-11,1,0,25,6,0,0
1,35,3,11,4,4,0,0,0,25,6,0,0
1,27,4,9,1,2880,14,0,0,22,22,0,0
1,31,4,9,4,461,4,1,0,22,22,0,0
1,31,3,10,5,120,0,1,0,22,22,0,0
0,28,4,8,1,3043,7,1,1,70,0,0,1
1,27,4,9,1,2779,-7,0,1,70,0,0,1
1,48,4,15,2,2299,11,1,1,70,0,0,1
1,50,4,3,2,1803,21,1,1,70,0,0,1
1,21,4,3,4,443,23,1,1,70,0,0,1
1,25,4,3,4,142,26,1,1,70,0,0,1
1,30,4,2,2,2281,7,0,1,70,0,0,1
1,49,4,10,2,1833,-10,1,1,70,0,0,1
1,20,4,2,3,1409,-7,1,1,70,0,0,1
0,49,4,12,3,968,4,0,1,70,0,0,1
1,53,4,11,4,410,4,0,1,70,0,0,1
1,36,4,7,1,2801,-7,0,0,19,10,0,1
1,47,4,13,2,2068,-4,0,0,19,10,0,1
1,29,4,3,4,864,13,0,0,19,10,0,1
1,27,4,7,4,50,-3,1,0,19,10,0,1
1,20,4,2,5,628,0,1,0,19,10,0,1
1,35,4,14,5,234,-3,0,0,19,10,0,1
1,39,4,6,2,2546,0,1,1,70,0,0,0
1,24,4,6,2,1964,-4,1,1,70,0,0,0
1,41,4,6,3,1182,1,0,1,70,0,0,0
0,52,4,15,4,144,-4,1,1,70,0,0,0
1,27,4,8,1,3116,0,0,0,33,26,0,0
1,30,4,9,1,2823,-3,1,0,33,26,0,0
1,26,4,8,2,2420,0,1,0,33,26,0,0
1,33,4,3,2,1920,3,1,0,33,26,0,0
1,53,4,12,3,1506,6,1,0,33,26,0,0
1,47,4,8,1,3307,0,0,0,20,31,1,1
1,49,4,5,1,3145,-3,1,0,20,31,1,1
1,32,4,10,2,1811,7,0,0,20,31,1,1
0,46,4,9,3,1043,-17,1,0,20,31,1,1
1,30,4,2,1,3075,0,0,0,24,3,0,1
1,30,4,13,4,754,-4,0,0,24,3,0,1
1,25,4,7,4,575,1,1,0,24,3,0,1
1,29,4,3,2,2534,7,0,0,35,12,0,1
1,36,4,9,2,2208,-10,1,0,35,12,0,1
1,35,4,1,2,1804,-7,1,0,35,12,0,1
1,49,4,6,4,548,18,0,0,35,12,0,1
1,38,4,5,1,2907,0,0,1,70,0,0,0
0,35,4,16,4,468,3,0,1,70,0,0,0
0,50,4,10,4,234,3,0,1,70,0,0,0
1,52,4,4,1,3360,0,1,0,58,5,0,1
1,33,4,12,1,2922,-3,0,0,58,5,0,1
1,22,4,4,2,2519,0,0,0,58,5,0,1
1,48,4,11,2,2190,-3,1,0,58,5,0,1
1,24,4,3,2,1852,0,1,0,58,5,0,1
0,32,1,10,2,1804,3,1,0,58,5,0,1
0,48,4,12,3,1394,-4,1,0,58,5,0,1
1,42,4,5,3,1006,-4,1,0,58,5,0,1
1,23,4,3,4,536,1,0,0,58,5,0,1
1,32,4,14,2,2045,0,1,0,46,4,0,1
1,29,4,9,2,2248,7,1,1,70,0,0,0
1,49,4,7,2,1805,-3,0,1,70,0,0,0
1,36,3,4,5,724,0,0,1,70,0,0,0
1,30,4,3,1,2770,0,0,1,70,0,0,0
1,40,4,5,2,1972,-4,0,1,70,0,0,0
1,32,4,14,3,1336,-6,1,1,70,0,0,0
1,30,4,10,4,24,-3,1,1,70,0,0,0
0,66,3,8,4,2,0,0,1,70,0,0,0
0,57,4,28,5,443,0,1,1,70,0,0,0
0,47,2,7,5,252,0,0,1,70,0,0,0
1,34,1,10,5,107,0,1,1,70,0,0,0
1,46,4,6,4,560,7,0,0,77,5,0,1
1,48,4,10,4,288,-10,1,0,77,5,0,1
1,27,4,9,2,2696,0,1,1,70,0,0,0
1,54,4,2,2,2566,-3,0,1,70,0,0,0
0,31,2,10,2,1804,7,1,1,70,0,0,0
1,44,4,8,2,1852,0,0,0,40,7,0,1
1,36,1,10,2,1805,3,0,0,40,7,0,1
0,53,4,14,3,1072,1,1,0,40,7,0,1
1,25,4,5,4,257,1,0,0,40,7,0,1
0,41,4,13,1,3054,0,0,0,48,4,0,0
1,34,4,10,2,1848,0,0,0,48,4,0,0
1,43,3,2,2,1809,3,0,0,48,4,0,0
1,20,4,2,3,1173,-13,1,0,48,4,0,0
1,18,4,1,4,362,17,0,0,48,4,0,0
1,43,4,4,1,2954,7,1,1,70,0,0,1
0,55,4,11,2,2096,-3,0,1,70,0,0,1
1,53,4,13,4,441,-3,0,1,70,0,0,1
1,53,4,2,4,195,0,0,1,70,0,0,1
1,26,4,5,1,3170,0,1,0,41,6,0,0
1,20,4,1,2,2022,10,1,0,41,6,0,0
1,33,4,13,3,1170,0,1,0,43,0,0,1
1,39,4,3,4,158,4,0,0,43,0,0,1
1,19,4,1,4,120,7,1,1,70,0,0,0
1,45,2,10,4,38,-10,0,1,70,0,0,0
1,43,4,19,2,1986,7,1,0,37,2,0,0
1,34,4,6,3,1466,10,1,0,37,2,0,0
1,38,4,19,3,1134,6,1,0,37,2,0,0
1,45,4,13,4,843,9,1,0,37,2,0,0
1,48,4,2,4,343,5,1,0,37,2,0,0
1,32,4,9,1,3158,0,1,0,59,6,0,1
1,43,4,15,2,2661,3,1,0,59,6,0,1
1,43,4,10,2,1859,-13,0,0,59,6,0,1
1,34,4,5,3,1440,-10,0,0,59,6,0,1
1,24,4,5,3,1109,7,1,0,59,6,0,1
1,27,4,2,1,3254,0,0,0,56,2,0,1
1,53,4,13,1,2839,-4,0,0,56,2,0,1
1,23,4,5,2,2186,1,1,0,56,2,0,1
0,48,4,7,3,1241,-18,0,0,56,2,0,1
1,22,4,1,4,403,18,1,0,56,2,0,1
1,47,4,4,1,3074,0,1,1,70,0,0,0
1,48,4,9,1,2858,3,1,1,70,0,0,0
1,45,4,15,2,2431,-1,1,1,70,0,0,0
1,37,1,10,2,1801,2,1,1,70,0,0,0
1,49,4,9,3,1058,-2,1,1,70,0,0,0
1,40,4,18,2,2023,-7,1,0,9,6,0,1
1,33,4,3,3,1450,-11,1,0,9,6,0,1
1,25,4,4,3,949,-8,1,0,9,6,0,1
0,52,4,12,4,407,-1,0,0,9,6,0,1
1,40,4,16,1,3192,-7,0,0,82,13,0,1
1,53,4,4,2,2452,11,1,0,82,13,0,1
1,46,4,10,3,1525,-21,0,0,82,13,0,1
1,32,4,12,3,911,18,1,0,82,13,0,1
1,45,4,11,1,3227,0,0,1,70,0,0,0
1,24,4,6,1,2819,3,0,1,70,0,0,0
0,49,4,6,3,1525,-15,0,1,70,0,0,0
1,19,4,1,3,1161,15,1,1,70,0,0,0
1,43,4,7,1,3263,0,0,0,30,5,0,0
1,37,4,8,2,2690,3,0,0,30,5,0,0
1,33,4,7,3,1001,-12,1,0,30,5,0,0
1,50,4,11,4,348,-8,1,0,30,5,0,0
0,58,2,10,4,1,-1,0,0,30,5,0,0
1,27,4,9,2,1898,0,1,0,8,14,0,1
1,34,4,8,3,1627,10,1,0,8,14,0,1
1,23,4,4,4,231,21,1,0,8,14,0,1
1,40,3,1,2,1807,7,1,0,72,7,1,1
1,34,4,7,3,1413,-10,0,0,72,7,1,1
1,31,4,9,4,694,-7,0,0,72,7,1,1
1,39,4,10,4,30,4,1,0,72,7,1,1
0,44,4,7,2,2105,-7,0,0,25,7,1,0
1,33,4,10,1,3395,0,0,0,30,10,1,1
1,50,4,2,2,1803,-31,1,0,30,10,1,1
0,34,4,4,3,1147,28,0,0,30,10,1,1
1,30,4,9,1,2745,-7,0,0,25,9,1,1
0,52,4,2,2,1821,3,0,0,25,9,1,1
1,27,4,9,4,72,3,0,0,25,9,1,1
1,39,4,10,2,2073,-7,0,0,33,7,1,0
1,40,4,2,3,1627,-4,0,0,33,7,1,0
1,36,4,2,2,2465,7,1,0,53,8,0,1
1,27,4,9,4,455,17,1,0,53,8,0,1
1,43,4,2,4,207,20,1,0,53,8,0,1
1,41,4,5,1,3377,0,1,0,33,6,0,0
0,52,4,7,1,2992,-3,0,0,33,6,0,0
1,41,4,18,2,2555,-10,0,0,33,6,0,0
1,23,4,5,2,2106,7,1,0,33,6,0,0
1,51,4,9,3,1071,10,1,0,33,6,0,0
1,40,4,7,4,805,-13,0,0,33,6,0,0
1,23,4,1,1,3007,0,1,0,43,5,0,1
